name,product_url,price,supplier,supplier_url,location,rating,min_order,product_id,image_url
"Cream Biscuits 20gm Cadbury Oreo Original Vanilla Creme Biscuit, Packaging Type: Box",https://www.indiamart.com/proddetail/20gm-cadbury-oreo-original-vanilla-creme-biscuit-2851868574330.html?pos=11&kwd=oreo&tags=BA||||8211.142|Price|product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=3,18,Food Crafterz,https://www.indiamart.com/food-crafterz/?pos=11&kwd=oreo&tags=BA||||8211.142|Price|product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Mumbai,3.8,,2851868574330,https://5.imimg.com/data5/SELLER/Default/2023/7/329269380/XR/ND/XF/48534106/719rjslxsxl-sl1500-250x250.jpg
Oreo Orange Cream Biscuit,https://www.indiamart.com/proddetail/oreo-orange-cream-biscuit-2855355568797.html?pos=12&kwd=oreo&tags=BA||||8211.142|Price|product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=4,35,Neo Delight Foods,https://www.indiamart.com/neo-delight-foods/?pos=12&kwd=oreo&tags=BA||||8211.142|Price|product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Mumbai,4.4,,2855355568797,https://5.imimg.com/data5/SELLER/Default/2024/12/476501314/LG/TC/KQ/236698204/oreo-orange-cream-biscuit-250x250.jpg
"Cream Biscuits Oreo Cadbury Strawberry Flavour Creme Sandwich Biscuit, Packaging Type: Packet",https://www.indiamart.com/proddetail/oreo-cadbury-strawberry-flavour-creme-sandwich-biscuit-2855277424488.html?pos=13&kwd=oreo&tags=BA||||8741.812|Price|product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=3,10,Shree Balaji Store,https://www.indiamart.com/shreebalajistore-haryana/?pos=13&kwd=oreo&tags=BA||||8741.812|Price|product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Gurugram,3.9,,2855277424488,https://5.imimg.com/data5/SELLER/Default/2024/11/464992688/NS/OF/UD/93659214/oreo-cadbury-strawberry-flavour-creme-sandwich-biscuit-250x250.jpg
"Cream Biscuits Chocolate Cadbury Oreo Biscuites, Packaging Type: Box, Packaging Size: 120 Pieces",https://www.indiamart.com/proddetail/cadbury-oreo-biscuites-2854324661755.html?pos=14&kwd=oreo&tags=BA||||8786.56||product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=4,,Bhawani Marketing,https://www.indiamart.com/bhawanimarketing-hyderabad/?pos=14&kwd=oreo&tags=BA||||8786.56||product|||MDC|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Hyderabad,4.1,,2854324661755,https://5.imimg.com/data5/SELLER/Default/2024/6/429502163/RX/DF/BR/61295469/whatsapp-image-2024-06-19-at-10-03-31-am-1-250x250.jpeg
"Chococreme Oreo Chocolatey Sandwich Biscuit, Packaging Type: Packet",https://www.indiamart.com/proddetail/chococreme-oreo-chocolatey-sandwich-biscuit-2850843245312.html?pos=15&kwd=oreo&tags=BA||||8143.1675||product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=4,,Rajan Agencie,https://www.indiamart.com/rajan-agencie/?pos=15&kwd=oreo&tags=BA||||8143.1675||product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Limbdi,4,,2850843245312,https://5.imimg.com/data5/SELLER/Default/2023/4/303548448/IE/YI/VB/140954825/cadbury-chocolate-250x250.jpeg
"Chocolate,Strawberry Oreo Mini Cup Cream Filled Biscuit",https://www.indiamart.com/proddetail/oreo-mini-cup-cream-filled-biscuit-2854288245448.html?pos=16&kwd=oreo&tags=BA||||8785.791|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=3,85,S.K Trading Company,https://www.indiamart.com/sktradingcompanyghaziabad/?pos=16&kwd=oreo&tags=BA||||8785.791|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Ghaziabad,3.4,,2854288245448,https://5.imimg.com/data5/SELLER/Default/2024/6/427988050/VB/LX/SL/183776947/whatsapp-image-2024-06-18-at-13-56-30-250x250.jpeg
Oreo Mini Strawberry Cream Biscuit Cup 67gm,https://www.indiamart.com/proddetail/oreo-mini-strawberry-cream-biscuit-cup-67gm-2850592918930.html?pos=17&kwd=oreo&tags=BB||||8211.142||product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,,Snack Time,https://www.indiamart.com/snack-time-mumbai/?pos=17&kwd=oreo&tags=BB||||8211.142||product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Mumbai,,,2850592918930,https://5.imimg.com/data5/ANDROID/Default/2023/3/295995250/VA/YF/QD/113714032/product-jpeg-250x250.jpg
"Chocolate Oreo Mini Cream Filled Sandwich Biscuits, Packaging Type: Jar, Packaging Size: Pack Of 2",https://www.indiamart.com/proddetail/oreo-mini-cream-filled-sandwich-biscuits-2855196129712.html?pos=18&kwd=oreo&tags=BA||||8211.142|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=3,200,Mask Enterprises,https://www.indiamart.com/maskenterprisesmumbai/?pos=18&kwd=oreo&tags=BA||||8211.142|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Mumbai,3.2,,2855196129712,https://5.imimg.com/data5/SELLER/Default/2024/11/464166548/UB/YH/MP/147717991/oreo-mini-cream-filled-sandwich-biscuits-250x250.png
"Chocolate Oreo Soft Cake Pack, Packaging Type: Box, Packaging Size: 12 Pieces",https://www.indiamart.com/proddetail/oreo-soft-cake-pack-26429392730.html?pos=19&kwd=oreo&tags=BB||||8752.144|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=5,200/Box,S.J Trading Company,https://www.indiamart.com/sj-tradingcompany-newdelhi/?pos=19&kwd=oreo&tags=BB||||8752.144|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,New Delhi,5,,26429392730,https://5.imimg.com/data5/SELLER/Default/2022/8/WQ/TM/VT/112066536/oreo-soft-cake-pack-250x250.jpg
"Graham Oreo S Mores Biscuits, Packaging Type: Packet",https://www.indiamart.com/proddetail/oreo-s-mores-biscuits-2851723313533.html?pos=20&kwd=oreo&tags=BB||||8663.873|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4|r=3,12,Adiyogi Trading Co.,https://www.indiamart.com/adiyogitrading/?pos=20&kwd=oreo&tags=BB||||8663.873|Price|product|||NA|rsf:gd-|-qr_nm:gd|cs:11302|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:216348|cat:801|mtp:Brn|qry_typ:P|lang:en|wc:1|rtn:1-0-0-0-5-3-1|qrd:250414|mrd:250414|prdt:250414|v=4,Bengaluru,3.5,,2851723313533,https://5.imimg.com/data5/SELLER/Default/2023/7/323261624/JA/ZS/PE/192118753/whatsapp-image-2023-07-07-at-11-29-32-250x250.jpeg
