name,product_url,price,supplier,supplier_url,location,rating,min_order,product_id,image_url
"Ivory Apple IPhone 13 Pro Max Phone, Battery Capacity: 4352mAh, 12 Mp",https://www.indiamart.com/proddetail/apple-iphone-13-pro-max-phone-dealer-2850476884691.html?pos=11&kwd=iphone%2013&tags=BA||||8752.144|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=4,"1,00,000",Globex Co.,https://www.indiamart.com/globex-conew-delhi/?pos=11&kwd=iphone%2013&tags=BA||||8752.144|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,New Delhi,4.1,,2850476884691,https://5.imimg.com/data5/SELLER/Default/2023/3/292019994/HM/JZ/KC/104903331/apple-iphone-13-pro-max-250x250.jpg
Black 128GB iPhone 13,https://www.indiamart.com/proddetail/128gb-iphone-13-2855724498588.html?pos=12&kwd=iphone%2013&tags=A||||8211.142|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=5,"49,900",Futuretech Traders LLP,https://www.indiamart.com/futuretech-traders/?pos=12&kwd=iphone%2013&tags=A||||8211.142|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Mumbai,5,,2855724498588,https://5.imimg.com/data5/SELLER/Default/2025/2/486562924/HC/VX/XN/238591117/128gb-iphone-13-250x250.jpg
Apple 13 128 GB Starlight iPhone,https://www.indiamart.com/proddetail/apple-13-128-gb-starlight-iphone-2854117571597.html?pos=13&kwd=iphone%2013&tags=A||||8601.347|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=4,"45,000",Real Deals,https://www.therealcommunication.com/?pos=13&kwd=iphone%2013&tags=A||||8601.347|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Jaipur,4,,2854117571597,https://5.imimg.com/data5/SELLER/Default/2024/5/420465210/EC/CP/VZ/222515528/apple-iphone-13-128gb-starlight-250x250.jpg
Black I Phone 13 Smartphone,https://www.indiamart.com/proddetail/i-phone-13-smartphone-2856262794130.html?pos=14&kwd=iphone%2013&tags=A||||8142.81|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,"44,999",Nilkanth Enterprise,https://www.indiamart.com/nilkanth-enterprise-radhanpur/?pos=14&kwd=iphone%2013&tags=A||||8142.81|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Radhanpur,,,2856262794130,https://5.imimg.com/data5/SELLER/Default/2025/3/497901698/UU/HB/UT/34724437/i-phone-13-smartphone-250x250.jpg
Apple White 128Gb I Phone 13,https://www.indiamart.com/proddetail/apple-white-128gb-i-phone-13-2855241176933.html?pos=15&kwd=iphone%2013&tags=A||||8752.144|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=3,"46,900",Unique Teleshoppe,https://www.indiamart.com/uniqueteleshoppe/?pos=15&kwd=iphone%2013&tags=A||||8752.144|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,New Delhi,3,,2855241176933,https://5.imimg.com/data5/SELLER/Default/2024/11/463323333/OH/FZ/KL/234813855/apple-blue-128gb-i-phone-13-250x250.jpg
Silver Apple iPhone 13 Pro 128 GB Mobile Phone,https://www.indiamart.com/proddetail/apple-iphone-13-pro-128-gb-mobile-phone-2849084355291.html?pos=16&kwd=iphone%2013&tags=BA||||8659.139|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=3,"1,20,000",Ajtronic,https://www.indiamart.com/ajtronic/?pos=16&kwd=iphone%2013&tags=BA||||8659.139|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Akola,3.8,,2849084355291,https://5.imimg.com/data5/SELLER/Default/2022/12/HV/RD/ZK/180062131/apple-iphone-13-pro-128gb-silver-250x250.jpg
iPhone 13 Apple 128 GB Storage Starlight Mobile Phone,https://www.indiamart.com/proddetail/iphone-13-apple-128-gb-storage-starlight-mobile-phone-2851523525912.html?pos=17&kwd=iphone%2013&tags=BA||||8778.123|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=3,"55,000",Saar E Commerce India Private Limited,https://www.indiamart.com/saarecommerceindia/?pos=17&kwd=iphone%2013&tags=BA||||8778.123|Price|product|||MDC|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Noida,3.5,,2851523525912,https://5.imimg.com/data5/SELLER/Default/2023/6/315854604/LO/MB/MX/57488491/iphone-13-apple-128-gb-storage-starlight-mobile-phone-250x250.jpg
"Black Apple 11 128 GB IPhone ,, Battery Capacity: 3,110mAh, 12 Mp",https://www.indiamart.com/proddetail/apple-11-128-gb-iphone-2849076143833.html?pos=18&kwd=iphone%2013&tags=A||||8741.812|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=4,"19,000",Radical Aftermarket Services Private Limited,https://www.indiamart.com/radical-aftermarket-gurugram/?pos=18&kwd=iphone%2013&tags=A||||8741.812|Price|product|||TS|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Gurugram,4,,2849076143833,https://5.imimg.com/data5/SELLER/Default/2022/12/WI/SJ/WY/180197957/apple-11-128gb-i-phone-250x250.jpg
Iphone 13 & 13 Pro Max White & Yellow Display Solution Available,https://www.indiamart.com/proddetail/iphone-13-13-pro-max-white-yellow-display-solution-available-2853465964733.html?pos=19&kwd=iphone%2013&tags=BA||||8769.508|Price|product|||NA|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=4,"5,000",S S Telecom,https://www.indiamart.com/sstelecom-faridabad/?pos=19&kwd=iphone%2013&tags=BA||||8769.508|Price|product|||NA|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Faridabad,4,,2853465964733,https://5.imimg.com/data5/ANDROID/Default/2024/2/390422909/YE/QC/UO/12395230/product-jpeg-250x250.jpg
APPLE IPHONE 13 128GB,https://www.indiamart.com/proddetail/apple-iphone-13-128gb-2850062892391.html?pos=20&kwd=iphone%2013&tags=BA||||8228.275|Price|product|||NA|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4|r=4,"44,000",Vaibhavi Communication,https://www.indiamart.com/vaibhavi-communication/?pos=20&kwd=iphone%2013&tags=BA||||8228.275|Price|product|||NA|rsf:gd-|-res:RC3|ktp:N0|stype:attr=1|mtp:Brn|wc:1|qr_nm:gd|cs:12803|com-cf:nl|ptrs:na|mc:179822|cat:750|qry_typ:P|lang:en|rtn:1-0-0-0-3-5-1|qrd:250412|mrd:250412|prdt:250415|v=4,Ahmedabad,4,,2850062892391,https://5.imimg.com/data5/ANDROID/Default/2024/10/456886153/GC/SR/DF/183421959/product-jpeg-250x250.jpg
